start	end	duration	text
1550	3290	1740	.
3270	14170	10900	1:1-Untertitelung. Livepassagen können Fehler enthalten.
14130	16050	1920	Buna sera.
16050	19130	3080	"Herzlich willkommen zu ""Schweiz aktuell"" vom Freitag, dem 11. März."
19100	21090	1990	Heute mit diesen Themen:
22770	25190	2420	In Winterthur verschwinden 90 Arbeitsplätze
25180	29510	4330	beim Industriekonzern Sulzer - und damit wird dort
29500	33470	3970	das letzte Produktionswerk des Traditionsbetriebs geschlossen.
36410	40030	3620	Claude D., der vor drei Jahren die 19-jährige Marie getötet hat,
40000	42230	2230	soll nie mehr aus dem Gefängnis kommen,
42190	44110	1920	verlangt heute der Staatsanwalt.
46950	49790	2840	Obwohl Annelies Djellal nichts sieht,
49780	53350	3570	unterstützt sie in einem gemeinnützigen Verband Asylbewerber.
53340	58030	4690	"Deshalb ist sie für den Titel ""Heldin des Alltags"" nominiert."
59680	62510	2830	Die Firma Sulzer streicht schon wieder Arbeitsplätze.
62500	64830	2330	In Winterthur gehen 90 Stellen verloren,
64790.00000000001	67070	2280	weil der Industriekonzern dort
67030	69270	2240	die Produktion in der Sparte Chemtech einstellt.
69260	71670	2410	Für Winterthur ein doppelter Schlag:
71660	74030	2370	Sulzer baut nicht nur Arbeitsplätze ab.
74000	77789.99999999999	3790	Der Konzern mit langer Tradition schliesst auch noch sein letztes Werk
77770	80510	2740	genau in der Stadt, in der er gegründet wurde.
82260	85470	3210	Für die Fabrikarbeiter ist Schluss hier in Oberwinterthur,
85450	88430	2980	in der grössten Produktionsstätte von Sulzer in der Schweiz.
88420	91510	3090	Seit den 1940er-Jahren produziert der Industriekonzern hier,
91470	94110	2640	jetzt geht das Werk zu.
94070	96509.99999999999	2440	Ein strategischer Entscheid, heisst es bei Sulzer.
96500	98950	2450	Man wolle nicht mehr überall alles produzieren
98910	101630	2720	und das nicht nur wegen des starken Frankens.
101590	103990.00000000001	2400	Wegen des hohen Ölpreises
103960.00000000001	107270.00000000001	3310	bleiben die Investitionen im Öl- und Gasmarkt aus.
107229.99999999999	109350	2120	Grosse Ölfirmen investieren viel weniger
109340	112030	2690	und wir produzieren hier hauptsächlich für diese Branche.
112000	114470	2470	Deshalb spüren wir das massiv.
114460.00000000001	120910	6450	In Winterthur fabriziert Sulzer solche Türme für Ölraffinerien,
120890	124230	3340	um verschiedene Rohstoffe zu trennen.
124210	129389.99999999999	5180	Die Produktion wird ins Ausland ver- lagert, weil sie dort günstiger ist.
129360.00000000001	132630	3270	Weltweit ist Sulzer an 170 Standorten präsent.
132600	136230	3630	In der Schweiz produziert der Konzern auch noch im Baselbieter Allschwil
136220	138630	2410	und im St. Gallischen Haag.
138610	141430	2820	Erst letzten Sommer sind in Allschwil
141390	143870	2480	20 Stellen in der Chemtech-Produktion weggefallen.
143840	146270	2430	Ein Vorbote für Winterthur.
146250	148630	2380	Hier verlieren 90 Mitarbeiter ihre Stelle.
148600	151070	2470	Sie wurden heute informiert.
151050	155430	4380	Für die Gewerkschaft sind die Entlassungen ein Skandal.
155420.00000000003	158630	3210	Der Sozialplan ist beschämend, v.a. weil man weiss,
158620	161710	3090	dass hier einem Beschäftigten vor einem Jahr
161700	164870	3170	eine Arbeitsplatzgarantie zugesprochen wurde.
164829.99999999997	168430	3600	Man weiss, dass die Leute nach gutem Treu und Glauben
168390	171990	3600	einer Arbeitszeiterhöhung zugestimmt haben.
171970	174190	2220	Sie haben hier also gratis gearbeitet
174170.00000000003	177350	3180	mit dem Sinn und Zweck, dass sie ihre Arbeitsplätze behalten können.
177320	179710	2390	Das ist jetzt nichts mehr Wert.
179670.00000000003	183070	3400	Wenn man weiss, dass der neue CEO, Herr Poux-Guillaume,
183050	187160	4110	3 Mio. Antrittsprämie kassiert und hier Stellen gestrichen werden,
187140	189680	2540	dann ist der Sozialplan nichts Wert.
189640	192120	2480	Besonders wütend macht die Gewerkschaft,
