start	end	duration	text
2150	2650	500	.
2630	4530	1900	"Die ""Rundschau"" mit Susanne Wille."
4510	6850	2340	Mittwochabend. Zeit für das Politmagazin.
6820	9370	2550	Ich freue mich, dass Sie zuschauen.
9340	14090	4750	1:1-Untertitelung. Livepassagen können Fehler enthalten.
15390	21170	5780	Zugriff auf psychisch kranke Frau.
21150	26170	5020	Polit-Clown Boris Johnson macht ernst.
26160	32729.999999999996	6570	Widerstand gegen neue Praxis.
34190	36850	2660	Es hätte ein Routineeinsatz sein sollen.
36820	38770	1950	Doch er endete in einem Fiasko.
38760	40170	1410	Die Luzerner Polizei
40140	44050	3910	wollte Anfang Monat eine Hanfplantage in Malters ausheben.
44020	47330	3310	Bei der Razzia erschoss sich eine 65-jährige Frau,
47300	50810	3510	die gar nicht im Visier der Ermittlungen stand.
50770	52490	1720	"Die ""Rundschau""-Recherche zeigt:"
52460	54290	1830	Die Polizei wusste vor dem Zugriff,
54250	57370	3120	dass die Frau psychisch schwerkrank war.
57340	60010	2670	Das Suizid-Drama in Malters hat jetzt ein Nachspiel.
59990	62650	2660	Gegen den zuständigen Polizeikommandanten
62640	65690	3050	läuft eine Strafuntersuchung.
65660	67730	2070	Roman Banholzer wollte genau wissen:
67720	70970	3250	Was ist bei der Razzia passiert?
73760	80570	6810	In diesem Haus verschanzt sich die 65-jährige Frau.
80550	82770	2220	Allein mit ihrer Katze.
82730	86730	4000	Bewaffnet mit einem Revolver.
88300	91890	3590	Malters vor drei Wochen.
94570	99090	4520	Eine Handvoll Elitepolizisten bereitet sich mit zwei Hunden
99070	102370	3300	auf die Intervention vor.
102350	106330	3980	* Spannungsgeladene Musik *
107539.99999999999	109450	1910	Ihr Ziel: In den oberen Etagen
109440	113690	4250	hat sich die Mutter eines Hanfproduzenten verbarrikadiert.
118140	119970	1830	Die Elitepolizisten der Sondereinheit Luchs
119950	122770	2820	verschaffen sich Zutritt durch die Haustüre.
125290	128650	3360	Zuvor schickt die Polizei Medienvertreter weg,
128639.99999999999	131930	3290	evakuiert Stunden früher alle Nachbarn
131910	135410	3500	und sperrt die Umgebung grossräumig ab.
137250	139930	2680	Landwirt Urs Hänsli:
139930	143329.99999999997	3400	Er beobachtet die Polizeiaktion unbemerkt aus nächster Nähe.
143310	147370	4060	Ich konnte feststellen, wie die Einheit anschliessend
147340	151930	4590	bei der Wohnungstüre ins Treppenhaus unten reingegangen ist.
151910	153650	1740	Der Einsatz läuft.
153640	156450	2810	Die Polizei lässt am Waldrand Knallkörper explodieren,
156430	159410	2980	mutmasslich ein Ablenkungsmanöver.
159400	161410	2010	Und da bin ich etwas erschrocken,
161370	166690	5320	musste dann aber annehmen, dass das von der Polizei kam,
166670.00000000003	169570	2900	um die Person zu beeinflussen, die drin war.
170320	175450	5130	Die Eliteeinheit der Polizei steigt die Treppen hoch.
175440	179050	3610	Kurze Zeit danach habe ich zwei dumpfe Schüsse gehört,
179020	183970	4950	die eindeutig aus der Wohnung kamen.
185980	189170	3190	Die 65-jährige Frau - wir nennen sie Edith -
189140	192050	2910	erschiesst zuerst ihre Katze und dann sich selbst,
192010	195930	3920	offenbar kurz bevor die Sondereinheit Luchs die Wohnung stürmen will.
199620	203329.99999999997	3710	Eine tödliche Tragödie wegen ein paar Hundert Hanfpflanzen.
203300	206210	2910	Wie kam es dazu?
206190	209090	2900	Der 46-jährige Sohn und Mieter der Wohnung
209070	212690	3620	sass seit Dienstag in Zürich in Untersuchungshaft.
212680	216450	3770	Er betreibt in dieser Wohnung eine Hanfanlage.
219390	224170.00000000003	4780	Polizeikommandant Achermann orientiert über den Einsatz.
224140	227090	2950	Sie haben eine Frau angetroffen,
227070	229250	2180	die die Polizei nicht hereinliess.
229230	232010	2780	Im Gegenteil: Sie hat den Zugang mit Drohungen verwehrt.
231980	235290	3310	Sie hat mit Waffengewalt gedroht,
235260	240890	5630	hat dann auch einmal aus dem Fenster und in der Wohnung geschossen.
240870	243290	2420	Unsere Leute haben sich dann vorübergehend zurückgezogen.
243260	246090	2830	Sie haben die Situation als gefährlich angesehen.
