start	end	duration	text
2970	5020	2050	.
5140	15020	9880	1:1-Untertitelung
15120	17140	2020	Einen schönen guten Abend.
17380	19820	2440	"Das ist ""Schweiz aktuell"" und das sind unsere Themen:"
21330	23940	2610	Der geflüchtete Mörder Kris V. ist zurück in der Schweiz.
24110	27630	3520	Deutschland hat ihn vor zwei Tagen an den Kanton Aargau ausgeliefert.
30410	34350	3940	Mehr Mitarbeiter als Bewohner arbeiteten früher in Breitenbach/SO
34460	37270	2810	für den Industriekonzern Von Roll.
37500	41110	3610	Unterdessen sind gerade einmal 250 Arbeitsplätze geblieben.
44210	47510	3300	Dieses Wochenende wird der beste Goldgräber von Europa gesucht -
47660	50950	3290	in Burgdorf im Emmental, von wo auch der Mann herkommt,
51120	54190	3070	der in den USA den Goldrausch ausgelöst hat.
56240	58550	2310	Der verurteilte Mörder Kris V.,
58720	62230	3510	der Ende Mai aus der psychiatrischen Klinik Königsfelden/AG ausbrach,
62500	65630	3130	ist zurück in der Schweiz und zwar im Gefängnis.
65850	68870	3020	Die deutsche Polizei fasste ihn ein paar Tage nach seiner Flucht
68990	71150	2160	in der Nähe von Stuttgart.
71250	74710.00000000001	3460	Jetzt haben ihn die deutschen Behörden in die Schweiz ausgeliefert.
76240	78870	2630	Hier an der psychiatrischen Klinik Königsfelden
79010	81630	2620	flüchtete Kris V. über den Balkon.
81760	83950	2190	Jetzt ist er zurück in der Schweiz.
84140	86550	2410	Er wird zuerst einen Monat in Untersuchungshaft sein
86660	88630	1970	wegen Verdunkelungs- und Fluchtgefahr.
88850	92070	3220	Die Aargauer Behörden haben ein Strafverfahren eröffnet.
92250	94670	2420	Die Person ist seit zwei Tagen in der Schweiz.
94810	97150	2340	Die Staatsanwaltschaft konnte eine Einvernahme,
97200	99270.00000000001	2070	bzw. eine Hafteröffnung machen.
99450	102430	2980	Mehr Einvernahmen konnten wir bis jetzt nicht durchführen.
102550	104789.99999999999	2240	Man hat jetzt diese Untersuchungshaft
104900	107070	2170	und im Zusammenhang mit dieser
107250	109750	2500	wird man weitere Befragungen und Einvernahmen machen.
109870	113070	3200	Dann schauen wir, in welche Richtung sich das Strafverfahren entwickelt.
