start	end	duration	text
2200	7180	4980	1:1-Untertitelung. Livepassagen können Fehler enthalten.
7790	9180	1390	Es ist 10 vor 10,
9820	11900	2080	guten Abend und herzlich willkommen, meine Damen und Herren.
12570	13940	1370	Die Hoffnung ruht auf ihr.
14590	17380	2790	Deutschlands Kanzlerin Angela Merkel soll in diesen Zeiten des Umbruchs
18020	23020	5000	die Werte und Errungenschaften des Westens hochhalten und verteidigen.
23670	27760	4090	Eine Stimme hätte sie bei einer weiteren Amtszeit auf sicher:
40840	43800	2960	Doch will sie das?
44500	46960	2460	Stellt sich Angela Merkel für eine weitere Amtszeit zur Wahl?
47610	50280	2670	Unser Fokus heute.
50910	52960	2050	Die weiteren Themen:
53680	55560	1880	Die Strafanstalt Lenzburg schützt sich
56140	58000	1860	vor illegalen Frachtflügen in den Knast.
58710	60820	2110	Beamte durften Nicole Dill nicht
61430	64700	3270	über das Vorleben ihres gewalttätigen Partners informieren.
65590	67700	2110	Ein zehnjähriger Schweizer Bub
68390	71539.99999999999	3150	brilliert in der Verfilmung des Bestellers.
73450	77220	3770	Strebt Angela Merkel eine vierte Amtszeit als Bundeskanzlerin an?
77830	80220	2390	Viele Beobachter rechnen damit,
80830	84860	4030	dass sie bleiben will und dies am kommenden Sonntag auch so verkündet.
85420	88140	2720	Sie, die stets nüchterne Sach- politikerin, soll in diesen Zeiten
88820	91940	3120	des Umbruchs als Gralshüterin der westlichen Errungenschaften
92590	94580	1990	und Werte fungieren.
95259.99999999999	98140	2880	Dies zeigte sich auch heute wieder deutlich beim Besuch von Barack Obama
98880	100660	1780	in Berlin.
101310	101500	190	Nina Blaser.
102370	105140	2770	Die Hoffnungen ruhen auf ihr.
105789.99999999999	108140	2350	Bundeskanzlerin Merkel, der Leuchtturm mit Signalwirkung,
108710.00000000001	110340	1630	die Konstante im Sturm,
111080	114140	3060	während in Europa und den USA politisch vieles unklar ist.
114750	117340	2590	Merkel war schon im Amt, als Obama Präsident wurde.
117950	120020	2070	Sie wird es auch nach seinem Abgang sein.
