start	end	duration	text
8410	12470	4060	1:1-Untertitelung. Livepassagen können Fehler enthalten.
12670	14430	1760	"Guten Abend und herzlich willkommen zu ""Schweiz aktuell""."
14600	17990	3390	Dies sind unsere Schlagzeilen am 27. Oktober:
19430	21710	2280	Ein Autoverbot für Sozialhilfeempfänger,
21800	24310	2510	das will eine knappe Mehrheit des Zürcher Kantonsrats.
26830	28350	1520	Die Asylunterkunft Aarburg ist voll.
28510	30790	2280	Nach den vielen Protesten konnte sich die Bevölkerung
30990	33470	2480	die Wohnungen am Samstag zum ersten Mal ansehen ansehen.
36390	39510	3120	Die Schweizer Rettungskette macht eine grosse Erdbebenübung.
39620	42150	2530	200 Helfer sind ab heute im Einsatz.
42390	45000	2610	Sie wollen das UNO-Zertifikat verdienen.
45120	47120	2000	"""Schweiz aktuell"" ist dabei."
49450	51440	1990	Wer im Kanton Zürich Geld von der Sozialhilfe erhält,
51570	54720	3150	soll kein eigenes Auto mehr haben.
54800	56560	1760	Das findet eine knappe Mehrheit des Zürcher Kantonsrats.
56640	58680	2040	Der Vorstoss der FDP und SVP
58900	61600	2700	hat heute im Rat für Diskussionen gesorgt.
63140	65400.00000000001	2260	2 Std. dauerten heute Vormittag die Diskussionen im Kantonsrat.
65640	71560	5920	Am Ende setzten sich SVP und FDP knapp durch, mit 87:84 Stimmen.
71670	73400	1730	Wer Sozialhilfe beziehe,
73590	75760	2170	habe schlicht kein Geld für ein Auto übrig,
76000	78570	2570	sagt Claudio Schmid, Kantonsrat der SVP.
78690	81130	2440	Es ist eine ganz einfache Rechnung.
81350	84010	2660	Eine alleinstehende Person erhält im Kanton Zürich 986 Fr. pro Monat.
84230	90660	6430	Ein Auto kostet immer mehr als 500 Fr. pro Monat.
90760	95140	4380	Aufs Jahr hochgerechnet sind das 6'000-7'000 Fr. Fixkosten.
95270.00000000001	97700	2430	Und das geht nicht.
97850	99940	2090	Argumente, für die Mitte-links kein Gehör hat.
100130	103660	3530	Jeder Sozialhilfeempfänger könne mit seinem Geld tun, was er wolle.
103830	106740.00000000001	2910	Wer Sozialhilfe bezieht, ist nicht bevormundet,
106930	112460.00000000001	5530	sondern braucht in einer Notlage wirtschaftliche Unterstützung.
112560	115620	3060	Er ist aber immer noch frei entscheidender Bürger.
115810	117780	1970	Darum geht es nicht an, dass man sagt,
117920	122180	4260	was man darf und was nicht, wenn man Sozialhilfe empfängt.
122300	125580	3280	Auslöser für den Vorstoss, der nicht nur von der SVP kommt,
125730	129220	3490	sondern für den sich auch Linda Camenisch von der FDP eingesetzt hat,
129330.00000000001	131580	2250	ist dieser Fall aus dem Jahr 2007,
131800	134700	2900	als bei 1.-Mai-Demonstrationen ein BMW ausbrannte
134800	136700	1900	und dann herauskam, dass das Auto
136880	139700	2820	einer Sozialhilfeempfängerin in der Stadt Zürich gehört hatte.
139850	142579.99999999997	2730	Ein Sozialhilfeempfänger sollte per se, also auch per Gesetz,
142730	145980	3250	nicht besser gestellt werden, als ein Niedriglohnverdienender.
146120	147700	1580	Sie können es selbst ausrechnen:
147960	151780	3820	Wenn Sie jeden Tag aufstehen und 4'500 Fr. brutto verdienen,
151910	153820	1910	wo sparen Sie zuerst?
154020	155740	1720	Sie können sich gar kein Auto leisten
155950	158380	2430	oder werden sich keins zutun, denn es reicht einfach nicht.
158530	162820	4290	Dieser Meinung ist heute eine knappe Mehrheit des Kantonsrats.
163040	166180	3140	Neu sollen Sozialhilfeempfänger also kein Auto mehr haben dürfen,
166440	169360	2920	auch wenn es weniger als 4'000 Fr. wert ist,
169480	171600	2120	wie es die Regelung bis heute besagt.
171800	173600	1800	Viel werde sich aber in Zukunft nicht ändern,
173700	175600	1900	sagt Michael Rüegg vom Stadtzürcher Sozialdepartement.
175720	180000	4280	Autofahrende Sozialhilfeempfänger gebe es gerade in der Stadt wenige.
180160	181760	1600	Wir gehen davon aus,
181990	186200	4210	dass 90 % der Sozialhilfeempfänger kein Auto haben.
186410	188880	2470	Bei den restlichen 10 % gibt es auch diejenigen,
188970	192040	3070	die dringend darauf angewiesen sind, die das brauchen,
192220	194240	2020	weil sie sich sonst gar nicht bewegen könnten.
194360	197440	3080	In diesen Fällen ist auch klar,
197530	199280	1750	dass die das in der Regel behalten dürfen.
199400	201000	1600	Beim Rest muss man sagen:
201170.00000000003	203050	1880	Wie die Leute mit dem Grundbedarf umgehen,
203220	205329.99999999997	2110	wie sie das Geld nutzen, das sie zur Verfügung haben,
205510	207290	1780	da machen wir ihnen keine genaue Vorschrift.
207430	209530	2100	Noch ist das Gesetz nicht definitiv beschlossen.
209760	212930	3170	In einem Monat findet im Kantonsrat die Schlussabstimmung statt.
214300	216490	2190	In Aarburg/AG hat es im Frühling
216720	219530	2810	Proteste gegen eine Asylunterkunft gegeben.
219700	223020	3320	Bürger veranstalteten sogar ein Protestgrillen.
