start	end	duration	text
2760	3320	560	.
3530	4800	1270	"Die ""Rundschau"" mit Sandro Brotz."
6690	8160	1470	Schön, dass Sie bei uns sind. Das sind heute die Themen:
9680	14520	4840	1:1-Untertitelung. Livepassagen können Fehler enthalten.
14660	15160	500	.
16219.999999999998	18640	2420	So unterstützen Schweizer die Kämpfer.
20360	23280	2920	Konzern speist Opfer in Sambia ab.
25010	28360	3350	Harter Kampf um Lohnerhöhungen.
30850	33680	2830	Guten Abend zum Polit-Magazin, live aus dem Studio 4.
33890	38080	4190	Sie wohnen in der Schweiz, aber ihr Herz haben sie in Kobani -
38220	40760	2540	die rund 60'000 Kurdinnen und Kurden unter uns.
40940	43680	2740	Sie wollen nicht länger zuschauen, wie ihre Familien in Syrien
43890	46840	2950	von Kämpfern des selbsternannten Islamischen Staates
46940	49280	2340	regelrecht abgeschlachtet werden.
49450	51800	2350	Jetzt sammeln die Kurden in der Schweiz Geld -
51880	55000	3120	für Medikamente, für Kleider und für Waffen.
55130	57240	2110	Andere ziehen gleich ins Kampfgebiet.
57400	59800	2400	"Die ""Rundschau""-Reportage von Thomas Vogel,"
59940	62120	2180	Jürg Brandenberger und Kurt Pelda.
63280	67360	4080	Eine Stadt stirbt, und die Welt schaut zu.
67510	70800	3290	Die Kämpfer des Islamischen Staates filmen sich selbst dabei,
71010	75440	4430	wie sie in der Stadt Kobani Haus für Haus erobern.
75520	78360	2840	Schrei: Allahu akbar!
78470	81520	3050	Die Kurden, die ihre Stadt verteidigen,
81700	85080	3380	stellen ebenfalls ihre Bilder ins Netz.
85220	89240	4020	Sie zeigen einen schier aussichtlosen Kampf schlecht ausgerüsteter Soldaten
89380	92400	3020	in einer eingekesselten Stadt.
94240.00000000001	97759.99999999999	3520	Cahit Ucar gehen diese Bilder nicht aus dem Kopf.
97970	99920	1950	Der Kurde sass in der Türkei im Gefängnis.
100070	101520.00000000001	1450	Danach flüchtete er
101660	104520.00000000001	2860	und machte sich in Zürich als Schneider selbstständig.
104670	109200	4530	Hier geht es ihm gut. Dennoch ist Ucar unglücklich.
109450	113800	4350	Ich bin da, aber mein Herz ist in Kobani.
113960.00000000001	116640	2680	Ich bin nicht motiviert für die Arbeit.
116729.99999999999	119320	2590	Das ist im Moment schwierig.
119400	122520	3120	Gott sei dank funktioniert die Telefonverbindung.
122730	126280	3550	Ucar ruft in die belagerte Stadt Kobani an.
126360	129400	3040	Wie ist die Lage in Kobani?
131560	135280	3720	Seit 3 Tagen füllen die IS-Kämpfer ihre Autos mit Sprengstoff
135510	139960	4450	und fahren sie zu unseren Stellungen - bereits 6-, 7-, 8-mal.
140110	143040	2930	Wir haben sie bis jetzt immer rechtzeitig entdeckt.
143170.00000000003	145320	2150	Die Autos der Feinde explodieren,
145460	148800	3340	bevor sie unsere Stadt erreicht haben.
150730	153480	2750	Rund 60'000 Kurden leben in der Schweiz.
153690	155600	1910	Sie pflegen ein enges Kontaktnetz.
155850	158880	3030	Wie Cahit Ucar wollen sie nicht länger zuschauen,
158970	162320	3350	wie ihre Landsleute in Syrien reihenweise getötet werden.
162470	165120	2650	Am letzten Wochenende protestierten sie in Zürich
165240	167490	2250	gegen die Belagerung der Stadt Kobani.
167579.99999999997	171050	3470	Laute Rufe
171250	174690	3440	Die jungen Männer sind voller Wut auf die IS-Armee.
174900	177850	2950	Für sie ist klar: Kobani darf nicht fallen.
177940	180350	2410	Wenn zu wenig Kämpfer dort sind, dann gehe ich hin.
180480	182590	2110	Um für mein Land zu kämpfen.
182730	185070	2340	Auch wenn sie mit dem Tod dafür bezahlen müssten?
185350	188630	3280	Ja. Das ist mein Volk, und ich würde für mein Volk sterben.
188740	195350	6610	Tod oder Freiheit! Tod oder Freiheit!
195510	197910	2400	Die Wut entsteht durch die Bilderflut,
198140	200910	2770	die aus dem Kriegsgebiet im Internet verbreitet wird.
201010	202480	1470	Der 16-jährige Shera
202670.00000000003	206840	4170	hat Fotos von geköpften Kurden auf seinem Facebook-Profil gepostet.
207060	211079.99999999997	4020	Arme Zivilisten sind da betroffen. Sie werden umgebracht, geköpft.
211190	214560	3370	Das ist nicht gut.
214660	217360	2700	Kannst da noch gut schlafen, wenn du solche Bilder anschaust?
217520	220320	2800	Manchmal träume ich schlecht. Aber sonst schon.
220480	225040	4560	Ich mache es ja nur, damit andere Menschen sehen, was los ist.
227900	232920.00000000003	5020	Es sind zunehmend Frauen, die gegen den IS zu den Waffen greifen.
233160	237480	4320	Die Kurden betonen gern, wie gleichberechtigt ihre Frauen sind.
237700	239840	2140	Die Videos der kurdischen Armee
239950	242600	2650	zeigen sie hier an der Ostfront in Syrien.
244900	248760	3860	An einer Versammlung in Zürich berichtet eine Kurdin,
249020	252490	3470	wie Frauen ihr Land mit der Waffe verteidigen.
252690	255650	2960	Für die IS-Kämpfer ist es irritierend,
255850	258850.00000000003	3000	dass sie gegen Soldatinnen antreten müssen.
258959.99999999997	261410.00000000003	2450	Die Männer fürchten sich vor ihnen.
262840	265810	2970	Sie haben Angst, von einer Frau erschossen zu werden,
266020	269770	3750	weil sie glauben, dass sie dann in die Hölle kommen.
269870	272610	2740	Nicht ins Paradies, sondern in die Hölle.
272710	276890	4180	Weil für sie die Frau innerhalb der Gesellschaft nichts zu sagen hat,
277000	278850	1850	wenn der Mann da ist.
280460	282330	1870	Die Märtyrer sind wie Heilige,
282480	284810	2330	einige von ihnen haben Verwandte in der Schweiz.
285020	289490	4470	Besondere Verehrung findet die Selbstmordattentäterin Arin Mirkan.
289640	291850	2210	Sie band sich einen Sprengstoffgürtel um
292010	295530	3520	und jagte sich vor einem IS-Panzer in die Luft.
295780	298450	2670	So eine Aktion als eine junge Frau durchzuführen,
298540	301530	2990	schafft einen Stolz bei der kurdischen Bevölkerung,
301720	304450	2730	weil sie sich für ihr Volk geopfert hat.
304560	306730	2170	Cahit Ucar, der Schneider,
306930	310170	3240	war vor 3 Wochen noch in der belagerten Stadt Kobani.
310420	315210	4790	"Dort führte er einen ""Rundschau""-Reporter an die Front."
315360	319730	4370	Nur wenige Kilometer entfernt befanden sich die IS-Soldaten.
322700	326250	3550	In der Stadt besucht Ucar in einem Spital die Schwerverletzten.
326420	329170	2750	Die Menschen in Kobani sind von 2 Seiten bedroht:
329280	332810	3530	von den IS-Kämpfern und von den türkischen Grenzsoldaten.
332970	337170	4200	Dieser Mann zahlte die Flucht in die Türkei mit seinem Leben.
338980	341690	2710	Der Bruder ist gestorben, der Vater ist mitgegangen
341900	344290	2390	auf die andere Seite der Grenze in die Türkei.
344420	345890	1470	Er ist gestorben.
346090.00000000006	348370	2280	Er hinterlässt auch 2 Kinder und die Mutter.
348490	350450	1960	Es war auf der Grenze, an den Minen.
350659.99999999994	352930	2270	Jetzt warten sie an der Grenze zwischen den Minen.
353040	354530	1490	Sie können nicht kommen.
354670	356890	2220	Die Lebensmittel in der eingekesselten Stadt
357090.00000000006	359250	2160	seien knapp geworden, erzählt uns Ucar.
359310	361650	2340	Mit Hunger kämpft es sich schlecht.
361840	364770	2930	Doch die jungen Soldaten geben nicht auf.
366090	368770	2680	Kämpfer haben eine hohe Moral.
368860	371570	2710	Auch viele Junge, 18 Jahre alt, 20 Jahre alt.
371780	374930	3150	Jeder ist wie ein Held. Sie möchten nicht sterben.
375110	378250	3140	Aber sie möchten nicht, dass der IS weitergeht.
378330	381490	3160	Sie möchten das hier verteidigen und sind bereit zu sterben.
383850	386770	2920	In einem Vereinslokal in Biel schauen die Kurden sorgenvoll
386980	389410	2430	auf die Kriegsbilder aus Kobani.
389650	391130	1480	Am Montag hiess es,
391330	394570	3240	die Dschihadisten hätten die Stadt von mehreren Seiten angegriffen.
394659.99999999994	396770	2110	Die Kämpfe werden brutaler.
396950	400970	4020	Sema Duruk verfolgt ständig, was in den Nachrichten passiert.
401210	404610	3400	Sie ist voller Sorge um ihre Freunde, die dort kämpfen.
404810	408770	3960	Hier haben wir einen Kämpfer, der vor 6 Jahren gegangen ist.
408940	411050	2110	Er ist immer noch unten.
411210	413010	1800	Wie denken Sie darüber?
413210	416050	2840	Wir können das nicht verhindern bei Jugendlichen,
416220	420530	4310	wenn sie gehen wollen, dann gehen sie.
420700	422890	2190	Das können wir nicht verhindern.
422990	425970	2980	Wir schauen, dass sie möglichst nicht gehen.
426150	430130	3980	Sie können auch hier etwas für die Kurden machen.
430270	434210	3940	Doch was können die Kurden hier ausrichten?
434450	437410	2960	Darüber reden sie sich hier in Biel die Köpfe heiss.
437660	440210	2550	Im Raum steht eine Kartonschachtel für Geldspenden.
440290	443810	3520	Vorgesehen für Nahrung und Medikamente.
444020	446490	2470	Wird auch Geld für Waffen gesammelt?
446600	448690	2090	Ja, das wird auch gesammelt.
448940	451330	2390	Wir können nicht mit schlechten Waffen
451520	454290	2770	gegen schwere Tanker oder modernste Waffen kämpfen.
454320	455610	1290	Das ist unmöglich.
455740	458610	2870	Damit wir sie besiegen können,
458820	462490	3670	brauchen wir schwere und moderne Waffen.
462700	466210	3510	Sema Duruk musste mit 10 Jahren mitansehen,
466390	470170	3780	wie ihr Vater vor ihren eigenen Augen erschossen worden ist.
470370	472930	2560	Im Vereinslokal hängen die Bilder der Märtyrer -
473020	475570	2550	für Kurden sind sie alle Helden.
475770	478690	2920	Ich selbst wäre runtergegangen, wenn ich jung wäre.
478870	481130	2260	Aber ich habe eine Familie, ich habe Kinder.
481300	482930	1630	Für die muss ich sorgen.
485600	487690	2090	Die Kurden hegen neue Hoffnung.
487850	490890	3040	Jetzt fliegen US-Bomber Angriffe auf Stellungen der IS.
491120	494050	2930	Doch die Waffen, die der Westen für die kurdischen Kämpfer abwirft,
494210	496930	2720	erreichen nicht immer ihren Adressaten.
497080	499100	2020	Triumphierend führt die IS vor,
499260	502660	3400	wie eine Lieferung irrtümlich in ihre Hände gelangt ist.
505910	508900	2990	Die Kunden in Cahit Ucars Schneiderei wissen nicht,
508980	511940	2960	wie lange sie ihre Hosen noch zum Kürzen bringen können.
512150	515700.00000000006	3550	Wahrscheinlich müssen sie sich bald einen neuen Schneider suchen.
515789.99999999994	517460.00000000006	1670	Und wie geht es dir?
517539.99999999994	519659.99999999994	2120	Ich will wieder gehen.
519850	523659.99999999994	3810	Aber ich muss schauen wegen der Arbeit und eine Lösung finden.
523780	528540	4760	Aber ich will. Ich weiss aber nicht, ob ich gehe oder nicht.
528590	532340	3750	Mein Herz und mein Hirn, das alles ist im Moment in Kobani.
532460	536420	3960	Seine Frau weiss, dass sie ihn nicht halten kann.
536670	540540	3870	In der Schlacht um Kobani wird derzeit jeder gebraucht.
542140	543660	1520	Unklar bleibt zur Stunde,
543890	546340	2450	ob der IS in Kobani auch Giftgas eingesetzt hat.
546440	549500	3060	Augenzeugenberichte wurden bisher nicht offiziell bestätigt.
550840	553580	2740	Glencore und die Asthma-Toten von Sambia:
553790	556580	2790	Darum ging es im vergangenen Frühling hier in dieser Sendung.
556680	559300	2620	Wir zeigten die Schicksale von Männern, Frauen und Kindern
559570	562140	2570	in Sambia - sie starben an Asthma-Anfällen.
562230	565220	2990	Wir berichteten über Bauern, die zerstörte Felder beklagten.
565390	568820	3430	Klar ist - und das haben auch unsere eigenen Messungen gezeigt:
568960	573060	4100	Die Kupferfabrik des Schweizer Rohstoffmultis verpestet die Luft.
573220	577100	3880	"Glencore-Manager Michael Fahrbach kündigte im ""Rundschau""-Studio an,"
577250	580820	3570	eine Filteranlage werde das Problem aber beheben.
582210	584820	2610	Wir sprechen heute - Mitte März - und werden in 2 Wochen
584950	587780	2830	ungefähr diese Anlage, von der Sie dort sprechen, in Betrieb nehmen
587980	591140	3160	und die Luftsituation wird sich in Mufulira zu dem wenden,
591310	592700	1390	wie wir sie brauchen.
594330	596580	2250	Das war vor 7 Monaten. Was hat sich verändert?
596750	598700	1950	Ist die Situation für die Menschen besser geworden?
598840	600020	1180	Wir haben neue Fakten -
600230	603260	3030	und neue Fragen an Michael Fahrbach, live hier im Studio.
603420	606700	3280	Zunächst aber der erneute Augenschein meines Kollegen Res Gehriger -
606790	609300	2510	"die ""Rundschau""-Recherche aus Sambia."
610500	614500	4000	Beim Filmen schmecken wir das Schwefeldioxid auf der Zunge.
614710	618980	4270	Die Augen brennen. Aber vielleicht trügt ja der erste Eindruck.
