start	end	duration	text
130	1690	1560	.
1820	11850	10030	1:1-Untertitelung. Livepassagen können Fehler enthalten.
11940	14450	2510	Guten Abend.
14640	17490	2850	"Das ist ""Schweiz aktuell"" am Tag nach den Wahlen,"
17580	19770	2190	und dies sind heute unsere Themen:
20690	23890	3200	Magdalena Martullo-Blocher steht stellvertretend
24030	26890	2860	für die erfolgreichen Quereinsteiger bei der SVP
27020	29530	2510	und vertritt neu den Kanton Graubünden im Nationalrat.
32659.999999999996	36170	3510	Aline Trede von den Grünen und Heinz Siegenthaler von der BDP
36290	38970	2680	zählen zu den Verlierern im Kanton Bern
39130	42570	3440	und suchen jetzt nach Gründen für ihre Niederlage.
44570	49290	4720	Seit heute steht der Erstfelder Barbetreiber Ignaz Walker
49410	52050	2640	zum zweiten Mal vor dem Urner Obergericht
52260	55450	3190	und muss sich erneut wegen versuchten Mordes verantworten.
57460	61290	3830	Im Kanton Zürich konnte aber nicht nur die SVP Erfolge verzeichnen.
61440	65129.99999999999	3690	Sie hat zwei Nationalratssitze gewonnen,
65260.00000000001	68490	3230	und Daniel Jositsch hat im ersten Wahlgang
68580	71570	2990	den Sprung in den Ständerat geschafft.
71740	74730	2990	Ein Erfolg für die SP des Kantons Zürich,
74880	77690	2810	die 32 Jahre lang keinen Kandidaten in den Ständerat bringen konnte.
77730	79770	2040	Brigit Weibel.
82930	86810	3880	Daniel Jositsch am Tag nach der Wahl in den Ständerat.
87010	90250	3240	Obwohl er erst weit nach Mitternacht nach Hause gekommen ist,
90410	93410	3000	steht er heute Morgen schon wieder auf seinem Crosstrainer.
93580	96050	2470	Wer in den Ständerat kommt,
96140	97370	1230	muss schliesslich über eine gute Kondition verfügen.
97330	101400	4070	Man muss immer fit sein, wenn man im Parlament tätig ist,
101490.00000000001	102680	1190	schon bisher.
102710.00000000001	104400	1690	Darum habe ich bisher
104560	106320	1760	auch schon jeden Tag als Ausgleich Sport gemacht.
106400	107880	1480	Aber es wird in Bern sicher nicht einfacher.
108140	110800	2660	"Insofern würde ich sagen: ""Fit bleiben"" ist sicher das Motto."
111070	115720	4650	Gestern Abend kurz vor 18 Uhr: Daniel Jositsch im Wahlzentrum.
115880	120360	4480	FDP-Konkurrent Ruedi Noser gratuliert ihm als Erster.
120470	122640	2170	Nach einem Interviewmarathon
122740	126160	3420	geht es für den stolzen Sieger aber gleich weiter.
126270	128880	2610	Die SP-Genossen warten schliesslich auf ihren neuen Helden.
