start	end	duration	text
16780	18730	1950	MIT TELETEXT-UNTERTITELUNG
29050	31330	2280	In den Bergen suchte er sein Glück.
34120	36410	2290	Patrik Stalder konnte es jeweils kaum erwarten,
36670	39130	2460	an den Fuss des Piz Beverin zu fahren
39280	42770	3490	und mit seinem Strahlerfreund Kristalle zu entdecken.
43890	48010	4120	Am Pfingstwochenende parkierten wir hier unten auf dem Parkplatz.
53560	57410	3850	Wir wussten, dass es um ca. 14 Uhr zu regnen beginnen würde.
57830	60650	2820	Darum wollten wir nur Werkzeug hinaufbringen.
66060	66530	470	Wir stiegen hier über die Alpenrosen hinweg und wollten dort unten
70450	73289.99999999999	2840	bei diesem Gestrüpp das Werkzeug deponieren.
76390	80410	4020	Beim Abstieg beschliesst sein Kollege Walter Rinderer, umzukehren.
80610	81450	840	Mir wurde auf einmal so unwohl.
82730	86010	3280	Da sagte ich zu Patrik: Mir ist nicht wohl, ich gehe.
86090	88010	1920	Ich kann nicht mehr runter.
88170	91410	3240	Ich probiere es vorne, und wenn es nicht geht, gehe ich.
91660	95850	4190	Als Patrik Stalder die Suchstelle erreicht, ist es kurz vor 10 Uhr.
100050	102009.99999999999	1960	Unheimliche Klänge
105000	107810	2810	Dort unten packte ich dann das Werkzeug aus.
108240.00000000001	110570	2330	Wir hatten so eine lange Hacke dabei,
111729.99999999999	114610	2880	um in einer Kluft Kristalle suchen zu können,
114710.00000000001	117130	2420	oder zumindest den Dreck weg zu harken.
119810	121770	1960	Rechts war eine Erle.
122140	124730	2590	Daran hielt ich mich nicht wirklich fest,
124880	126450	1570	aber sie gab ein wenig Halt für den Fall, dass ich ausrutschen würde.
130930	132810	1880	Kaum stehe ich da oben,
134610	138490	3880	beginnt vor mir, mit ca. 1 m Distanz,
138930	141170.00000000003	2240	der Fels ganz langsam an zu wachsen.
149720	152730	3010	Da wusste ich: Ich muss weg.
153210	156490	3280	Ich hatte keine Chance, nach rechts oder links auszuweichen,
157140	159690	2550	da ich in einem ca. 3 m breiten Couloir war.
159820	161930	2110	Ich wusste, ich konnte nicht weg.
162210	164690	2480	Daher versuchte ich, drüber zu steigen.
164829.99999999997	168970	4140	Das war treppenförmiger Schiefer, darum dachte ich, es sei machbar.
169240	171490	2250	Ich schaffte es aber nicht ganz, meine Schuhe verfingen sich,
173010	176250	3240	ich rutschte wieder runter und der Fels traf mich am Schienbein.
176370	178450	2080	Da wurde ich zurückgeschleudert.
183320	186490	3170	Die Felsplatte fiel mir auf die Brust, schlug im Gesicht ein
188340	190970	2630	und schleuderte mich ca. 10 m weiter unten
191170	194410	3240	mit einem Rückwärtssalto in eine Erle.
195350	197410	2060	Da oben hing ich dann.
197720	201570	3850	Ich sah, wie das Blut spritzte - es schoss fingerdick zum Gesicht raus.
202329.99999999997	205890	3560	Ich merkte auch, dass ich vom Bauch an aufwärts bis zum Hals
205970	207930	1960	kein Gefühl mehr hatte.
208370	210370	2000	Ich spürte,
210560	214410	3850	wie die Lebensenergie durch die Füsse aus mir herausströmte.
214570	216610	2040	Da wusste ich: Jetzt ist Feierabend, jetzt bin ich tot.
217690	221810	4120	Als ich wieder hochschaute, sah ich einen kleinen weissen Punkt.
223320	227570	4250	Innert Sekunden wurde dann alles komplett weiss.
228290	231130	2840	Da wusste ich: Jetzt ist es soweit.
236960	240650	3690	Doch dann kam meine kindliche Neugier an die Oberfläche.
240730	242650	1920	Ich sagte mir:
