start	end	duration	text
11570	13340	1770	.
13450	18190	4740	1:1-Untertitelung
25290	27070	1780	Männerstimme im Off:
27220	30230	3010	Meine Damen und Herren, Viktor Giacobbo und Mike Müller.
30290	32189.999999999996	1900	Applaus
32259.999999999996	35710	3450	Guten Abend. Merci.
39510	43350	3840	Aus Appenzell Ausserrhoden, wie immer Dani Ziegler.
43490	46590	3100	Fetzige Bassklänge
50250	56550	6300	Viktor, wir haben heute die 200. Sendung.
56640	60670	4030	Zu diesem Zweck möchte ich dir
60840	62950	2110	für deinen beständigen und unermüdlichen Dienst danken
63170	65750	2580	und dir im Namen von ... mir eine Wappenscheibe überreichen.
65970	68910	2940	Vielen Dank, Mike, ich gratuliere dir auch,
69010	70990	1980	tolle Arbeit, die du geleistet hast. Merci.
71150	73350	2200	Selbstverständlich bekommst du von mir auch etwas,
73450	76730	3280	und zwar eine Wappenscheibe. Nein, das überrascht mich jetzt aber.
76840	79130	2290	Alles Gute, Mike. So und jetzt wieder an die Arbeit!
79330	84370	5040	In Einsiedeln wurde diese Woche ein Einbürgerungsgesuch abgelehnt.
84510	87410	2900	Ein 75-jähriger Amerikaner, ehemaliger ETH-Professor,
87600	91650	4050	der schon seit 39 Jahren dort lebt, wollte Schweizer werden.
91850	97990.00000000001	6140	Der Bezirksrat lehnte das Gesuch ab. Natürlich, erst seit 39 Jahren dort!
98229.99999999999	100670	2440	Sorry, aber was wäre gewesen,
100930	103110	2180	wenn er nach 40 Jahren plötzlich gegangen wäre?
103320	105430	2110	Dann hätte Einsiedeln ja die Arschkarte gezogen.
105580	111070	5490	Ihm wurde vorgeworfen, dass er dort in Einsiedeln keine Freunde habe.
111280	113470	2190	Also, wer hat schon ... Aber okay, gut.
113560	115470	1910	Lachen
115690	120310	4620	Aber der Hauptvorwurf war eigent- lich, er könne die 6 Ortschaften
120490	122470	1980	im Bezirk Einsiedeln nicht aufzählen.
122620	124630	2010	Das ist also wirklich ... Ich meine, sorry.
124820	128000	3180	Bennau, Egg, Willerzell, Euthal, Gross und Trachslau.
128090	131280	3190	Das weiss doch jedes Kind!
131480	134200	2720	Gut, Trachslau ist etwas schwierig, aber der Rest ...
134380	136640	2260	Also in Olten lernt man das in der Primarschule.
136730	138960	2230	Die 6 Orte im Bezirk Einsiedeln.
139170.00000000003	142000	2830	Ich denke, wenn wir im Publikum fragen würden - alle wüssten das.
142180	145370	3190	Gut, schauen wir uns das etwas genauer an.
145610	151010	5400	Das ist Einsiedeln. Der Grossraum. Und im Inneren die Ortschaften.
151160	153690	2530	Lachen
153910	156140	2230	Natürlich, wenn jetzt ein Amerikaner -
156290	159540	3250	und der Abgewiesene ist ja ein Amerikaner -
159770	162950	3180	sich die Ortschaft Egg anschaut, dann denkt er sich:
163050	167710	4660	"""Ja was denn, sunny side up oder scrambled?"""
167800	172070	4270	"Oder er denkt: ""Ist dort der Hühnerhof?"""
172290	176190	3900	Und wenn man Egg kennt - das ist ein bisschen wie auf dem Hühnerhof.
176450	179230	2780	Man hätte diesem Amerikaner ruhig den Schweizer Pass geben können
179390	182910	3520	für das gesamte Gebiet der Eidgenossenschaft, ausser Einsiedeln.
183070	186150	3080	Ja. Einsiedeln heisst ja neu auch Aussiedeln.
186240	188230	1990	Lachen
188340	191670	3330	Der amerikanische Professor ist sich ja Prüfungssituationen gewohnt,
