start	end	duration	text
2200	4000	1800	.
3990	8920	4930	1:1-Untertitelung. Livepassagen können Fehler enthalten.
8910	11640	2730	Es ist 10 vor 10, guten Abend, meine Damen und Herren.
11600	14840	3240	Morgen ist es genau fünf Jahre her, dass ein Seebeben vor Japan
14830	18800	3970	tödliche Wellen an die Küsten des Landes geschickt hat.
18790	20960	2170	16'000 Menschen starben,
20920	23880	2960	und in Japan bahnte sich eine Folgekatastrophe an.
23870	29160	5290	Im Atomkraftwerk von Fukushima kam es in drei Reaktoren zur Kernschmelze.
29120	34290	5170	Grosse Mengen radioaktives Material gelangten in die Umwelt.
34260	37010	2750	Die Welt erlebte die Kernkraft als tödliche Gefahr.
36980	40450	3470	Wo steht die Technologie heute?
40430	43570	3140	Welche Bedeutung kommt dem Strom aus AKW zu, fünf Jahre nach Fukushima?
43540	45450	1910	Antworten bei uns im Fokus. Die weiteren Themen:
46630	49050	2420	Swatch wagt sich an die Produktion riesiger Batterien.
51830	53970	2140	Sportminister Parmelin
53950	56210	2260	plädiert für Olympische Winterspiele in der Schweiz.
59030	63730	4700	Sacha Baron Cohen kratzt erneut an der Grenze zum guten Geschmack.
68900	72760	3860	Die beschädigten Atommeiler von Fukushima strahlen noch immer
72730	74840	2110	auf Jahrzehnte hinaus.
74830	77240	2410	Nach der Katastrophe vor fünf Jahren
77230	79360	2130	hofften Umweltaktivisten und AKW-Gegner
79330	82600	3270	dies möge zu einem weltweiten Ausstieg aus der Technologie führen.
82590	84840	2250	Dazu ist es nicht gekommen.
84810	87440	2630	Dennoch hat sich das Geschäft mit Atomstrom verändert.
87430	89760	2330	Nathalie Christen und Lea Stuber berichten:
91710.00000000001	97039.99999999999	5330	Die verseuchte Erde muss weg, immer noch, fünf Jahre nach Fukushima -
97039.99999999999	100280	3240	in zwei Dritteln der Präfekturen.
100270.00000000001	104680	4410	Über 7'000 Arbeiter räumen auf, so gut sie können.
104640	108000	3360	Wohin bloss mit all dem verseuchten Material?
107979.99999999999	112479.99999999999	4500	Ins zerstörte Herz der Katastrophenreaktoren
112460.00000000001	115160	2700	schaffen es nicht mal die Roboter.
115120	117600	2480	Radioaktivität zerstört sie,
117580	120920	3340	sobald sie den geschmolzenen Brennstäben zu nahe kommen.
120910	124640	3730	30 bis 40 Jahre dürfte der Abbau der zerstörten AKW dauern.
124630	129759.99999999999	5130	Trotzdem sagt Ministerpräsident Shinzo Abe heute:
129750	132760	3010	Japan als ressourcenschwaches Land
132740	136120	3380	kann für eine regelmässige Energieversorgung
136110	139400	3290	nicht auf Atomstrom verzichten,
139390	142840	3450	auch aus wirtschaftlichen und klimatischen Überlegungen.
142800	146280	3480	Das tönt ganz anders als damals, kurz nach der Reaktorkatastrophe,
146270	151040	4770	sagt Japan-Korrespondent Thomas Stalder.
151030	154760	3730	Kurz nach dem Unfall erklärte die damalige Regierung, die Demokraten,
154750	157120	2370	den Atomausstieg.
157100	159560	2460	Doch 2012 kam es zum Machtwechsel.
159530	162200	2670	Die Liberaldemokraten übernahmen wieder die Macht
162190	165079.99999999997	2890	und mit dem Machtwechsel wurden auch AKW wieder aktuell.
165050	168280	3230	Von den einst 54 Reaktoren sind zur Stunde zwei am Netz.
168270	170920.00000000003	2650	Ein AKW wurde heute vom Netz genommen.
170900	173280	2380	Dies nach einem lokalen Gerichtsentscheid.
173270	177000	3730	Anwohner hatten erfolgreich wegen Sicherheitsbedenken geklagt.
176990	179280	2290	Doch trotz lokalen Protesten,
179250	182840	3590	und auch wenn eine Mehrheit gemäss Umfragen gegen Atomstrom ist,
182830	186960	4130	setzt die Regierung hier in Tokio weiterhin auf AKW.
186950	191160	4210	Auch andere Länder setzen fünf Jahre nach dem Super-GAU auf Atomkraft,
191120	193680	2560	Grossbritannien z.B.
193670	195960	2290	Doch im Trend liegen sie damit nicht.
195920	198400	2480	Der Anteil von Atomstrom am globalen Strommix
198360	201000	2640	sinke schon seit zehn bis 15 Jahren,
200980	204320	3340	sagt ETH-Professor Konstantinos Boulouchos.
204300	207760	3460	In den letzten drei bis vier Jahren wurde dieser Trend verstärkt -
207750	211160	3410	vermutlich auch wegen Fukushima,
211120	214920.00000000003	3800	weil einige der bestehenden älteren Kernkraftwerke
214910	218280	3370	in mehreren Ländern abgeschaltet wurden.
218270	220920.00000000003	2650	Global sinkt also der Atomanteil am Strommix -
220910	223360	2450	auch beim Energiegrossverbraucher USA.
223350	226800	3450	Dazu kommt: Der westliche AKW-Park kommt in die Jahre.
226790	230079.99999999997	3290	ETH-Experte Boulouchos geht davon aus,
230070	236160	6090	dass in rund 15 Jahren viele Werke aus Altersgründen vom Netz gehen.
236150	242840	6690	Sie zu ersetzen, rentiere ohne Subventionen aber nicht.
242830	246480	3650	Neue Kernkraftwerke müssen erhöhten Sicherheitsanforderungen genügen.
246440	249200	2760	Somit werden sie von der Investition her sehr teuer.
249170	253280	4110	Diese Investition muss in 30-40 Jahren amortisiert werden.
253270	256519.99999999997	3250	Deswegen sind private Investoren nicht willig, das zu tun.
256510	262720	6210	Grosse Ausnahme sei China, sagt auch SRF-Korrespondent Pascal Nufer:
