start	end	duration	text
650	1370	720	.
16880	18810	1930	MIT TELETEXT-UNTERTITELUNG
19560	21890	2330	Ja, klar! Nichts mehr, gar nichts mehr!
22720	25050	2330	Kannst du nicht normal mit deiner Mutter reden?
25760	27330	1570	Nein! Nein! Definitiv nicht mehr!
28040	29410	1370	Warum bist du so aggressiv?
30200	33370	3170	(Mutter) So können Sie ihn gleich mitnehmen und zur KESB bringen.
34080	37650	3570	Er hat keinen Respekt vor mir und hört nicht, was ich sage.
38440	40490	2050	Das bringt nichts. Er tut es absichtlich.
41200	44850	3650	Es gibt keine schlechten Kinder, es gibt keine bösen Kinder.
45810	49050	3240	Die Kinder werden so gemacht - von uns Erwachsenen.
49720	51130	1410	Von uns Erwachsenen!
52640	56170	3530	Sefika Garibovic arbeitet mit schwierigen Jugendlichen.
56800	58290	1490	Sie übernimmt,
58940	62330	3390	wenn Schulpsychologie und Sonder- pädagogik nicht mehr weiter wissen.
62970	64370.00000000001	1400	Die Nacherzieherin kritisiert,
65150.00000000001	68530	3380	auffällige Kinder würden viel zu schnell in Therapien gesteckt
69210.00000000001	70610	1400	und mit Medikamenten sediert.
71330	74810	3480	Doch meist seien sie gar nicht krank, sondern schlecht erzogen.
75560	76890	1330	Ist es wirklich so einfach?
77720	80050	2330	Und wie arbeitet Sefika Garibovic mit Kindern,
80760	82650	1890	bei denen alle Massnahmen versagt haben?
83330	84810	1480	Davon handelt dieser Film.
88640	90570	1930	* Schwere Klaviermusik *
96509.99999999999	98410	1900	Hallo, Simon! - Hallo.
99140	100530	1390	Wie geht's? - Ganz gut.
101240.00000000001	102650	1410	Ganz gut? Sicher?
103350	104650	1300	Simon trieb es bunt:
105390	108130	2740	Schulverweise, Heimkarriere, Polizeieinsätze.
108979.99999999999	110930	1950	Du siehst gut aus!
111660	115729.99999999999	4070	Die Nacherzieherin überschüttet ihre Klienten mit Zuneigung und Präsenz.
116440	117890	1450	Yeah, du hast auf mich gezählt!
119670	124130	4460	Die Jugendlichen, abgestumpft von jahrelangen, erfolglosen Therapien,
124830	126970	2140	sollen spüren: Jetzt weht ein anderer Wind.
133050	136970	3920	Simons Mutter war 14 Jahre alt, als sie mit ihm schwanger wurde.
137700	140050	2350	Er wuchs bei den Grosseltern und in Heimen auf.
141120	143210	2090	Mami hat dich nicht abgeschoben.
143890	145290	1400	Das war nicht ihre Idee.
146020	148050	2030	Man hat gemeint ...
149370	151250	1880	... sie sei unfähig.
151960	154450	2490	Es wird schwierig, das habe ich Ihnen gesagt.
155160	157930	2770	Nach 13 Jahren das eigene Kind bei sich zu haben ...
160310	162770	2460	Und für Simon ist es noch schwieriger.
164579.99999999997	167250	2670	Seit Simon auch noch aus dem letzten Heim flog,
167920.00000000003	170050	2130	lebt der 13-Jährige erstmals bei seiner Mutter.
170740	172170.00000000003	1430	Das hatte sie sich immer gewünscht.
172920.00000000003	175930	3010	Dass sie schon nach kurzer Zeit professionelle Hilfe brauchen würde,
176610	178090	1480	ahnte sie nicht.
178800	181970	3170	Erzählt mir, wie es ist! Wir haben uns ein paar Tage nicht gesehen.
183530	186770	3240	Es geht besser, wir können kommunizieren.
187500	191730	4230	Er ist höflicher, netter. Er überlegt sich, was er sagt.
192550	194450	1900	Im Vorfeld ...
195190	197530	2340	Du sagst es anders. - Ich rede gar nicht mehr.
198350	200690	2340	Ich höre einfach, dass es so und so ist.
201400	204570	3170	Alles andere, was nicht gesagt wird, ist mir egal.
205310	208290	2980	Und wegen ... Ich meide den Kontakt grundsätzlich.
209520	212410	2890	Der Zweckoptimismus der Mutter geht ins Leere.
213480	216570	3090	Simon hat in seinem bisherigen Leben stets gehört,
217280	219250	1970	sie sei unfähig, sich um ihn zu kümmern.
220000	222050	2050	Nun tritt er den Beweis dazu gnadenlos an.
226020	228930	2910	Simon, ich hoffe, dass ich ich die Letzte bin.
229720	231290	1570	Ich wünsche es mir.
232340	235329.99999999997	2990	Und du, was wünschst du dir? - Eigentlich auch.
237800	240410	2610	Was wünschen Sie? - Dass es zu Hause klappt.
241130	243690	2560	Dass es gut geht, dass wir es schön miteinander haben
244290	245690	1400	und dass wir uns etwas annähern.
246480	247250	770	Also ...
249640	252890	3250	Herzlichen Dank! Ich bin positiv überrascht, sehr.
253530	255210	1680	Simon, ich bin sehr glücklich.
259600.00000000003	261570	1970	Um der Mutter Mut zu machen,
262310	264250	1940	verströmt die Nacherzieherin Optimismus.
265000	267210	2210	Doch Simon ist einer der schwierigsten Fälle
267880	269370	1490	in ihrer 20-jährigen Karriere.
271890	274330	2440	Meist übernimmt sie ihre Klienten von der KESB,
275040	277530	2490	von Schulbehörden und Jugendanwaltschaften.
