start	end	duration	text
5430	12850	7420	.
13070	16570	3500	1:1-Untertitelung. Livepassagen können Fehler enthalten.
16700	17570	870	Guten Abend.
17740	20130	2390	"Das ist ""Schweiz aktuell"" und dies sind heute unsere Themen:"
22960	24530	1570	Die Zuger Polizei versucht fieberhaft,
24630	26330	1700	die 11-jährige Svenja zu finden,
26490	28730	2240	die gestern auf dem Weg zur Schule verschwunden ist.
31710	33170	1460	Wir begleiten heute in Ostermundigen
33390	35570	2180	den gebürtigen Kosovaren Bashkim Gashi
35800	39730	3930	vom Frühstückstisch bis zur Übung mit der freiwilligen Feuerwehr.
42750	46210	3460	Diese 12 Bernhardinerwelpen sind gerade mal 3 Wochen alt
46380	48730	2350	und sorgen bei den Züchtern in Martigny
48850	51330	2480	für Freude und Begeisterung.
52110	56450	4340	Seit gestern sucht die Zuger Polizei intensiv nach der 11-jährigen Svenja.
56670	59170	2500	Die Schülerin verliess gestern um 8 Uhr morgens
59340	61770	2430	ihre Unterkunft im Internat in Unterägeri,
61960	64730.00000000001	2770	um in die Schule zu gehen. Dort kam sie aber nie an.
64910	69570	4660	Seither fehlt von dem jungen Mädchen jede Spur. Raphael Amrein.
70860	73250	2390	Wir fahren mit einer Patrouille der Zuger Polizei
73350	75289.99999999999	1940	in ein Waldstück bei Unterägeri.
75500	78250	2750	Zahlreiche Polizeiteams suchen das Gebiet grossräumig ab -
78410	80370	1960	gestern Abend sogar
80560	83450	2890	mithilfe von Armeehelikoptern und Wärmebildkameras.
83670	86890	3220	Heute klappern sie wieder zu Fuss jedes Waldstück und jede Hütte ab,
87060	91050	3990	doch von der 11-jährigen Svenja fehlt nach wie vor jede Spur.
91220	94610	3390	Ob sie weggelaufen ist oder Opfer eines Gewaltverbrechens wurde -
94759.99999999999	97370	2610	die Behörden ermitteln in alle Richtungen.
97539.99999999999	100410	2870	Gehen Sie von einer Entführung aus? Gibt es Hinweise?
100570	102570	2000	Die Polizei kann natürlich nie etwas ausschliessen.
102670	104650	1980	Wir müssen alles in Betracht ziehen.
104759.99999999999	106289.99999999999	1530	Es ist aber nicht so, dass jemand gesehen hätte,
106380	108570	2190	wie das Mädchen in ein Auto gezogen worden ist.
108710.00000000001	110650	1940	Sie wurde zuletzt kurz nach 8 Uhr in Unterägeri gesehen worden,
110850	113050	2200	und seither ist sie einfach wie vom Erdboden verschluckt.
113210.00000000001	115490.00000000001	2280	Seit 5 Jahren besucht Svenja
115660	118610	2950	das Internat der Privatschule Dr. Bossard in Unterägeri.
118759.99999999999	121010	2250	Von hier hat sie sich gestern Morgen auf den Weg zur Schule gemacht.
121230	123930	2700	Diese liegt ein Stück von der Unterkunft entfernt.
124040	125890	1850	"Die Privatschule will gegenüber ""Schweiz aktuell"""
126110	128889.99999999999	2780	kein Interview geben, teilt aber schriftlich mit:
144010	145930	1920	Der Polizei ist nicht bekannt,
146130	149250	3120	ob Svenja psychische Probleme hat oder auf Medikamente angewiesen ist.
149340	152250	2910	Eine Natelauswertung hat auch nichts gebracht.
152450	154850	2400	Das Mädchen hat ihr Handy nicht dabei.
154950	156730	1780	Die Polizei kritisiert in diesem Fall,
156880	159010	2130	dass sie erst 5 Std. nach Svenjas Verschwinden
159110	161450	2340	von der Schule informiert worden ist.
161670.00000000003	164690	3020	Das ist natürlich wertvolle Zeit, die da vergeht.
164950	167650	2700	In 5 Std. kommt man von Unterägeri aus relativ weit.
167800	169570	1770	Das ist natürlich verlorene Zeit.
169780	171650	1870	Wegen der späten Meldung der Schule
171890	174030	2140	und der fehlenden Hinweise auf ein Gewaltverbrechen
174160	175950	1790	hat die Polizei darauf verzichtet,
176110	177829.99999999997	1720	einen nationalen Entführungsalarm auszulösen.
177970	179430	1460	Jetzt sind die Ermittler dabei,
179600	181710	2110	neben der grossräumigen Suche im Gelände
181870	185670	3800	auch Svenjas Familie und ihr Umfeld intensiv zu befragen.
187180	189550	2370	Seit gut 7 Monaten sind am Rande Zürichs die sog. Sexboxen in Betrieb.
197590	201030	3440	Gerade in diesem Moment ist eine Meldung bekommen,
201750	204670.00000000003	2920	dass die Polizei das Mädchen gefunden hat.
206100	208750	2650	Sollte sich diese Meldung bestätigen,
209660	211750	2090	informieren wir Sie entsprechend.
211710	214510	2800	Seit gut 7 Monaten sind am Rande Zürichs die sog. Sexboxen in Betrieb.
214710	217230	2520	Die Stadt hatte sie als Massnahme
217380	219829.99999999997	2450	gegen den Strassenstrich am Sihlquai ins Leben gerufen.
