start	end	duration	text
1740	3640	1900	.
3760	6240	2480	1:1-Untertitelung
10840	13320	2480	Angehörige, die Familienmitglieder pflegen,
13470	16400	2930	sollen mehr Unterstützung erhalten. Guten Abend, meine Damen und Herren.
16630	18800	2170	Wer sich unentgeltlich um Eltern, Schwiegereltern, Partner
18880	20680	1800	oder pflegebedürftige Kinder kümmert,
20860	23000	2140	stösst persönlich und finanziell oft selbst an Grenzen -
23230	25800	2570	dort setzen die Vorschläge des Bundesrates heute an:
25970	28200	2230	Unser Fokus heute. Die weiteren Themen:
31800	34330	2530	Warum Beamte in den USA nur selten angeklagt werden,
34460	36060	1600	wenn sie im Einsatz töten.
38030	43540	5510	Wieso sich Wirtschaftsführer gegen tiefere Kontingente wehren.
45330	49940	4610	Das Zürcher Kinderspital verpflanzt erfolgreich künstliche Haut.
52920	56180	3260	Wir stellen heute ein Schicksal an den Anfang unserer Sendung,
56370	58460	2090	wie es tausendfach vorkommt in der Schweiz.
58570	60780	2210	Nelly Huber ist demenzkrank.
60950	64340	3390	Betreut wird sie durch ihren Mann Urs. Unentgeltlich.
64489.99999999999	67260	2770	Urs Huber und viele weitere hierzulande,
67430	70900	3470	die ihre Angehörigen selber pflegen, leisten jährlich Betreuungsdienste
71060	74660	3600	im Umfang von 3,5 Mrd. Fr., sagt die Spitex.
74840	78500	3660	Dass sie dabei oft selbst bis an die Grenzen belastet sind,
78600	82220	3620	anerkennt heute auch der Bundesrat:
82310	84300	1990	Die Angehörigen, die das machen,
84350	86539.99999999999	2190	leisten unglaubliche Arbeit zugunsten unserer Gesellschaft,
86800	91020	4220	und dass muss nicht nur Anerkennung sondern auch Unterstützung bekommen.
91180	94539.99999999999	3360	Bevor wir uns mit den Vorschlägen des Bundesrates befassen,
94759.99999999999	98539.99999999999	3780	zeigt uns Andre Ruch den Alltag von Nelly und Urs Huber:
100470	104020.00000000001	3550	Nelly Huber sieht man keine Krankheit an.
104240.00000000001	106820	2580	Doch sobald sie mit ihrem Mann Fernsehen schauen will,
106930	111700	4770	wird ihre Demenzerkrankung offensichtlich.
111820	114180	2360	Kannst du den Fernsehen anmachen?
114270.00000000001	116259.99999999999	1990	Den hättest auch du anmachen können.
117890	119940	2050	Die einfachsten Dinge sind der 71- Jährigen heute unmöglich.
120120	121940	1820	Es geht nicht. Es geht nicht.
122130	125020	2890	ihr Mann übernimmt laufend mehr und mehr Aufgaben.
125230	128460.00000000001	3230	Bereits heute muss er sie rund um die Uhr betreuen.
130960.00000000001	135300	4340	Es gibt einfach Situationen, in denen sie total unselbstständig ist.
135390	137860	2470	Dann ist sie einfach froh, dass ich hier bin
137950	139780	1830	und ihr sage, was sie machen muss.
139880	142620	2740	Ich muss ihr Kleider wegnehmen,
142780	146300	3520	sonst würde sie immer das Gleiche anziehen.
146560	149940	3380	Ich muss sie dann in die Wäsche tun und ihr Neue bereitstellen.
150120	154780	4660	Weisst du noch, was da war? Nein.
154890	159380	4490	Da hatten wir Silberhochzeit.
159500	164340	4840	Da waren wir noch jünger. Ja, extrem.
164430	167980	3550	Weisst du wer das ist. Schau mal.
168190	180580	12390	Na? Ja. Ich weiss nicht mehr, wie die heissen.
180740	184260	3520	Das sind deine Cousins. Das ist Viktor.
184440	192380	7940	"Wenn ich sage: ""Ich gehe singen in den Kammerchor."""
192470	194820	2350	"Dann sagt sie 5 Min. später: ""Bist du jetzt heute Abend hier?"""
195040	197579.99999999997	2540	"Dann sage ich: ""Nein, ich gehe singen in den Kammerchor."""
197750	200740	2990	"2 Min. später: ""Gell, du bist schon hier, heute Abend?"""
200960	204300	3340	Das ist das, das einen ...
204460	208100	3640	Dann musst du immer antworten, wie wenn es das erste Mal wäre.
208260	212980	4720	Ist Urs Huber nicht da, plagen seine Frau Angstzustände.
213120	215980	2860	Die Orientierung fällt ihr immer schwerer.
216090	218340	2250	Wäre der 69-Jährige nicht pensioniert,
218530	221620	3090	könnte er sich die Betreuung seiner Frau nicht leisten.
221780	224900	3120	Und auch so braucht er Entlastung.
225100	228500	3400	2 Tage die Woche verbringt Nelly Huber in Fremdbetreuung.
228670.00000000003	232340	3670	Diese Tagesstätte in Bülach pflegt ein neuartiges Konzept:
232480	235620	3140	Die Pflegefachfrauen betreuen heute gleichzeitig 5 Kleinkinder
235740	238780	3040	und 2 Demenzpatientinnen.
239000	242740	3740	Durch den Kontakt mit den Kindern werden die Seniorinnen aktiviert -
242920	245620	2700	und haben so eine sinnvolle Aufgabe.
245720	247700	1980	Ich finde es schön mit den Kindern,
247880	251340	3460	Es ist lässig, wenn Kinder da sind, nicht nur alte Leute.
251490	254860	3370	Zuhause hat der Ehemann unterdessen in seiner Werkstatt
254970	257820	2850	Zeit nur für sich.
258040.00000000003	260339.99999999997	2300	Es geht an die Nerven und deshalb brauche ich einen Tag,
260529.99999999997	262900	2370	an dem sie nicht da ist.
263050	270140	7090	Ich habe dann das Gefühl, mir fällt ein Stein vom Herzen.
270290	274300	4010	Ich hätte nie gedacht, das das so ist.
274480	278220	3740	Aber die Anspannung ist nicht mehr da.
278370	281100	2730	Trotz allem: Die Frau würde er nach 48 Jahren Ehe
281290	285020	3730	um nichts in der Welt her geben.
285120	290540	5420	Es ist wichtig, dass man einander mit Liebe begegnet. Immer.
290640	293780	3140	Das geht nicht, wenn man sich nervt.
294000	297700	3700	Heute Abends holt Urs Huber seine Frau wieder ab.
297860	306300	8440	Die Betreuung in der Tagesstätte kos- tet die Hubers 1'040 Fr. pro Woche.
306520	309460	2940	Noch können sich die Hubers dies leisten.
310550	313660	3110	Ich muss mich jetzt einfach einschränken.
313850	317500	3650	Ich habe nicht mehr so viel Geld zur Verfügung, aber das macht nichts.
317670	320420	2750	Man braucht nicht mehr viel, weil man nicht viel ausgeht.
320520	324220	3700	Doch mit andauernder Krankheit werden auch die Kosten steigen.
324340	326300	1960	Urs Huber hofft darauf,
326390	332140	5750	dass pflegende Angehörige wie er bald besser finanziell unterstützt werden.
334130	337060	2930	Bei aller Liebe - dieses Beispiel zeigt - es geht auch ums Geld.
337200	341020	3820	330'000 Menschen, die hierzulande Angehörige pflegen,
341050	344380	3330	sind selber in erwerbsfähigem Alter.
344590.00000000006	346980	2390	Versuchen, Job und Pflege unter einen Hut zu bringen
347170	350020	2850	oder kündigen ihren Job, um für andere da zu sein.
350220	353659.99999999994	3440	Dies bringt sie selbst oft in finanzielle Schwierigkeiten -
353880	356020	2140	und der Wirtschaft fehlen die Arbeitskräfte.
356220	358580	2360	Der Bundesrat will in den nächsten 2 Jahren
358720	361020	2300	rechtliche Grundlagen erarbeiten,
361240	365740	4500	um Pflege und Beruf besser vereinbaren zu können.
365930	369260	3330	Beispielsweise mit der Einführung eines Betreungsurlaubs.
369460	371820	2360	Doch wie der ausgestaltet sein könnte,
371980	374740	2760	darüber gehen die Meinungen auseinander. Bettina Ramseier:
376610	378380	1770	In diesen Händen liegt viel Verantwortung:
378530	380180	1650	Angehörige, die sich freiwillig und unentgeltlich
380330	383940	3610	um ihre pflegebedürftigen Eltern, Schwiegereltern, Kinder kümmern.
384110	388020	3910	Und daneben einer bezahlten Arbeit nachgehen.
388140	390900	2760	Es ist von riesigem Interesse für die Schweiz und für die Wirtschaft,
391090	395260	4170	dass es möglich wird, eine Aktivität als pflegender Angehöriger zu haben
