start	end	duration	text
1970	4680	2710	.
4840	13680	8840	1:1-Untertitelung. Livepassagen können Fehler enthalten.
13770	16960	3190	Guten Abend und herzlich willkommen.
17110	19240	2130	"Das sind die Themen bei ""Schweiz aktuell"":"
19890	25320	5430	Im Fall Walker sollen die Urner Behörden einige Fehler gemacht haben.
25420	27720	2300	Nach dem teilweisen Freispruch gestern
27830	30520	2690	fordern Politiker jetzt eine genaue Untersuchung.
31770	35600	3830	Die Weltmeisterin im Freeride-Snowboarden,
35740	39720	3980	Estelle Balet, stirbt in Orsieres bei einer Lawine.
39930	43090	3160	Die Wallisserin war dort bei Dreharbeiten für einen Film.
44490	47050	2560	Früher zog die Muba in Basel
47230	51050	3820	das Publikum mit neusten Erfindungen in Scharen an.
51210	54410	3200	Für den Kampf gegen den Besucherschwund
54510	56450	1940	sind jetzt neue Ideen gefragt.
57050	61930	4880	Den Auftrag zum Mordversuch an seiner Frau könne man ihm nicht nachweisen,
62020	65810	3790	den Schuss auf einen Gast hingegen schon.
65990	68650	2660	So wurde Ignaz Walker, Barbetreiber aus Erstfeld,
68800	72650	3850	gestern vom Urner Obergericht zumindest teilweise freigesprochen -
72730	75090	2360	demselben Gericht,
75210.00000000001	78410	3200	das ihn vor drei Jahren in beiden Punkten für schuldig befunden hatte.
78539.99999999999	81570	3030	Der Fall Walker sorgt seit Monaten, ja, seit Jahren für Schlagzeilen -
81710.00000000001	83890	2180	auch weil die Strafuntersuchungsbehörden
83970	86330	2360	Fehler gemacht haben sollen -
86530	89530	3000	z.B. mit einer fragwürdigen DNA-Spur oder einem nicht befragten Zeugen.
89630	91730	2100	Politiker von links bis rechts
91880	93690	1810	fordern nun die Aufarbeitung des Falls.
95270.00000000001	99490.00000000001	4220	Die Präsidentin der staatspolitischen Kommission, Patrizia Danioth,
99570	103289.99999999999	3720	kommentiert das Urteil des Urner Obergerichts nicht.
103370	109009.99999999999	5640	Sie ist froh, dass das Urteil endlich raus ist.
109140	111770.00000000001	2630	Ob es beim Verfahren tatsächlich Unklarheiten gegeben hat,
111850	114170	2320	prüft jetzt ihre Kommission.
114320	116170	1850	Es geht nicht darum, dass Köpfe rollen müssen.
116310	119330	3020	Für uns ist wichtig, dass das Verfahren als Ganzes
119470	122250	2780	einmal gesamtheitlich untersucht wird:
122400	125770	3370	die Organisation, die Zuständigkeit und die Prozesse.
125870	128810	2940	Man soll genau schauen,
129000	131570	2570	ob es allenfalls zu Fehlverhalten gekommen ist,
131650	133850	2200	ob es Fehlentwicklungen gibt.
134090	137370	3280	Dann muss man Massnahmen ergreifen, und zwar umgehend.
137500	140970	3470	Die Urner Regierung nahm heute nicht vor der Kamera Stellung,
141050	143329.99999999997	2280	teilte aber mit, dass man sich äussere,
143570	146010	2440	wenn das Urteil rechtskräftig sei.
146150	148930	2780	Dafür haben sich die Urner Parteien
149140	151690	2550	zum Vorgehen in diesem Strafverfahren Gedanken gemacht
151770	153850	2080	und nehmen kein Blatt vor den Mund.
154050	156410	2360	In der Bevölkerung gibt es Fragezeichen,
156570	159370	2800	die durch die Medien- berichterstattung aufgekommen sind.
159480	163490	4010	V.a. beim Gerichtswesen oder auch der Staatsanwaltschaft
163690	167010	3320	muss man wahrscheinlich schon genauere Abklärungen treffen.
167200	169930	2730	Ich würde sagen, es ist kein Vertrauensverlust,
