start	end	duration	text
1780	3560	1780	.
3660	6320	2660	1:1-Untertitelung
7470	9930	2460	"Guten Abend, meine Damen und Herren - willkommen zur ""Tagesschau""."
10080	12330	2250	Das macht an diesem Freitag Schlagzeilen:
14080	17770	3690	Kurz vor der vereinbarten Waffenruhe
17940	20850	2910	bringen sich die Konfliktparteien in Stellung.
22620	26130	3510	V.a. bei älteren Menschen orten Zahnärzte grosse Probleme.
27780	31330	3550	Die Sozialwerke haben ihr Vermögen erfolgreich angelegt.
33500	37650	4150	Die ETH entwickelt ein Verfahren zur Sicherung digitaler Daten.
39780	43660	3880	Im Osten Aufhellungen, im Westen und Süden Regen oder Schnee.
45720	47260	1540	In der Nacht auf Sonntag
47430	49980	2550	soll die gestern in Minsk vereinbarte Waffenruhe in der Ostukraine
50090	51860	1770	in Kraft treten.
51960	55180	3220	Doch von der diplomatischen Einigung ist vor Ort nichts zu spüren.
55290	59420	4130	Im Gegenteil, die Kriegsmaschinerie läuft auf höchsten Touren.
59500	61140	1640	Einem Endspurt gleich.
61310	63580	2270	Beide Seiten bezichtigen sich gegenseitig der Gewalt.
63660	64900.00000000001	1240	Und die gibt es.
65129.99999999999	68780	3650	Bei Kämpfen entlang des Frontverlaufs sind seit Abschluss der Vereinbarung
68950	73060	4110	je nach Angaben bis zu 27 Menschen ums Leben gekommen.
73260	76660	3400	Die Organisation für Sicherheit und Zusammenarbeit in Europa OSZE
76740	78780	2040	bestätigt die erneuten Kämpfe.
80500	84580	4080	Von oberster Stelle äussert die OSZE in Kiew ihre Besorgnis.
84740	87620	2880	Wir erwarten wirklich, dass die Kämpfe bis Sonntag aufhören.
87780	96340	8560	Und wir hoffen, dass sie bereits davor abnehmen.
96450	101060	4610	Auch der ukrainische Präsident Petro Poroschenko bedauert die Kämpfe.
101160	103340	2180	Der Weg zum Frieden sei noch lang.
103450	105100	1650	Offenbar soll Poroschenko morgen
105180	109259.99999999999	4080	die Gespräche mit Putin, Hollande und Merkel telefonisch fortsetzen.
109380	111259.99999999999	1880	Gleichzeitig betont Kiew,
111430	114780	3350	von den Separatisten besetzte Gebiete zurückerobern zu wollen -
114860	117900	3040	insbesondere Donezk und Luhansk.
118120	121020	2900	Derzeit aber halte man lediglich die eigenen Stellungen.
121220	125220	4000	Unter den Soldaten ist das Misstrauen gegenüber den Separatisten gross.
125370	129660	4290	Unsere Regierung hat vereinbart, dass wir uns zurückhalten.
129840	132860	3020	Aber die Separatisten mit Putin an ihrer Spitze
132940	135380	2440	werden zuerst schiessen.
135530	139340	3810	Auch diese pro-russischen Rebellen geben an,
139530	141940	2410	lediglich ihren Kontrollposten zu verteidigen. Aber sie machen klar:
142100	145980	3880	Wir sind nicht diejenigen, die die Waffenruhe brechen.
146079.99999999997	150060	3980	Aber wenn sie uns angreifen, dann werden wir antworten.
150280	155660	5380	Die Gewalt in der Ost-Ukraine geht vorerst weiter.
155900	158740	2840	Der Bevölkerung bleibt einzig, die Trümmer der Kämpfe aufzuräumen -
158910	163140	4230	und die Hoffnung auf eine anhaltende Waffenruhe.
165410	166900	1490	In die Schweiz.
167070	170900	3830	Im Kampf gegen Karies sind bislang ja v.a. Kinder drangsaliert worden -
171100	176260	5160	im besten Sinne natürlich, von Zahn- tanten mit Zahnteufeln im Arsenal.
176380	178060	1680	Aber jetzt sind die Senioren dran.
178230	180340	2110	Denn Untersuchungen zeigen, dass ältere Menschen eine deutlich
180510	184180	3670	schlechtere Mundgesundheit haben als die restliche Bevölkerung.
184420	186420	2000	Die Zahnärzte-Gesellschaft schlägt jetzt Alarm
186620	190740	4120	und startet erstmals eine grosse Kampagne. Miriam Spreiter berichtet.
192700	195380	2680	Deshalb wurde das erste internationale Symposium
